ID,cluster,text
A0A815ZF84,23,G-protein coupled receptors family 1 profile domain-containing protein XAT740_LOCUS45584 Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha1-adrenergic receptor activity [GO:0004937]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]
A0A3B5MUA1,23,G-protein coupled receptors family 1 profile domain-containing protein Cell membrane;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha1-adrenergic receptor activity [GO:0004937]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]
A0A814HGJ2,23,G-protein coupled receptors family 1 profile domain-containing protein BJG266_LOCUS16397 QVE165_LOCUS18193 Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha1-adrenergic receptor activity [GO:0004937]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q3J5T7,23,G-protein coupled receptors family 1 profile domain-containing protein Cell membrane;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha1-adrenergic receptor activity [GO:0004937]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]
A0A437CLE2,23,G-protein coupled receptors family 1 profile domain-containing protein OJAV_G00135550 Cell membrane;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha1-adrenergic receptor activity [GO:0004937]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]
A0A8S3YNL2,23,G-protein coupled receptors family 1 profile domain-containing protein CUNI_LOCUS2700 Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha1-adrenergic receptor activity [GO:0004937]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]
A0A6L2Q2H3,23,G-protein coupled receptors family 1 profile domain-containing protein Cfor_11994 Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha1-adrenergic receptor activity [GO:0004937]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]
A0A8D3AHV2,23,G-protein coupled receptors family 1 profile domain-containing protein LOC118300234 Cell membrane;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha1-adrenergic receptor activity [GO:0004937]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]
A0A2R9AU01,24,Beta-3 adrenergic receptor (Beta-3 adrenoreceptor) ADRB3 Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; receptor complex [GO:0043235]; beta-3 adrenergic receptor binding [GO:0031699]; beta3-adrenergic receptor activity [GO:0015052]; epinephrine binding [GO:0051379]; G protein activity [GO:0003925]; norepinephrine binding [GO:0051380]; protein homodimerization activity [GO:0042803]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; brown fat cell differentiation [GO:0050873]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle contraction [GO:0055118]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of lipid catabolic process [GO:0050996]; response to cold [GO:0009409] FUNCTION: Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. Beta-3 is involved in the regulation of lipolysis and thermogenesis. {ECO:0000256|ARBA:ARBA00003285}.
G1TYQ4,24,Beta-3 adrenergic receptor (Beta-3 adrenoreceptor) ADRB3 Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; receptor complex [GO:0043235]; beta-3 adrenergic receptor binding [GO:0031699]; beta3-adrenergic receptor activity [GO:0015052]; epinephrine binding [GO:0051379]; G protein activity [GO:0003925]; norepinephrine binding [GO:0051380]; protein homodimerization activity [GO:0042803]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; brown fat cell differentiation [GO:0050873]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle contraction [GO:0055118]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of lipid catabolic process [GO:0050996]; response to cold [GO:0009409] FUNCTION: Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. Beta-3 is involved in the regulation of lipolysis and thermogenesis. {ECO:0000256|ARBA:ARBA00003285}.
F6XZF4,24,Beta-3 adrenergic receptor (Beta-3 adrenoreceptor) ADRB3 Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; receptor complex [GO:0043235]; beta-3 adrenergic receptor binding [GO:0031699]; beta3-adrenergic receptor activity [GO:0015052]; epinephrine binding [GO:0051379]; G protein activity [GO:0003925]; norepinephrine binding [GO:0051380]; protein homodimerization activity [GO:0042803]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; brown fat cell differentiation [GO:0050873]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle contraction [GO:0055118]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of lipid catabolic process [GO:0050996]; response to cold [GO:0009409] FUNCTION: Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. Beta-3 is involved in the regulation of lipolysis and thermogenesis. {ECO:0000256|ARBA:ARBA00003285}.
A0A6P3FGY5,24,Beta-3 adrenergic receptor (Beta-3 adrenoreceptor) Adrb3 Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; receptor complex [GO:0043235]; beta-3 adrenergic receptor binding [GO:0031699]; beta3-adrenergic receptor activity [GO:0015052]; epinephrine binding [GO:0051379]; G protein activity [GO:0003925]; norepinephrine binding [GO:0051380]; protein homodimerization activity [GO:0042803]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; brown fat cell differentiation [GO:0050873]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle contraction [GO:0055118]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of lipid catabolic process [GO:0050996]; response to cold [GO:0009409] FUNCTION: Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. Beta-3 is involved in the regulation of lipolysis and thermogenesis. {ECO:0000256|ARBA:ARBA00003285}.
K7G5Y3,24,Adrenoceptor beta 3 ADRB3 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; receptor complex [GO:0043235]; beta-3 adrenergic receptor binding [GO:0031699]; beta3-adrenergic receptor activity [GO:0015052]; epinephrine binding [GO:0051379]; G protein activity [GO:0003925]; norepinephrine binding [GO:0051380]; protein homodimerization activity [GO:0042803]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; brown fat cell differentiation [GO:0050873]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle contraction [GO:0055118]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of lipid catabolic process [GO:0050996]; response to cold [GO:0009409]
A0A8B7G7U7,24,Beta-3 adrenergic receptor (Beta-3 adrenoreceptor) ADRB3 Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; receptor complex [GO:0043235]; beta-3 adrenergic receptor binding [GO:0031699]; beta3-adrenergic receptor activity [GO:0015052]; epinephrine binding [GO:0051379]; G protein activity [GO:0003925]; norepinephrine binding [GO:0051380]; protein homodimerization activity [GO:0042803]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; brown fat cell differentiation [GO:0050873]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle contraction [GO:0055118]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of lipid catabolic process [GO:0050996]; response to cold [GO:0009409] FUNCTION: Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. Beta-3 is involved in the regulation of lipolysis and thermogenesis. {ECO:0000256|ARBA:ARBA00003285}.
A0A8C8ZQ36,24,Beta-3 adrenergic receptor (Beta-3 adrenoreceptor) ADRB3 Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; receptor complex [GO:0043235]; beta3-adrenergic receptor activity [GO:0015052]; epinephrine binding [GO:0051379]; G protein activity [GO:0003925]; norepinephrine binding [GO:0051380]; protein homodimerization activity [GO:0042803]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; negative regulation of cardiac muscle contraction [GO:0055118]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of ERK1 and ERK2 cascade [GO:0070374] FUNCTION: Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. Beta-3 is involved in the regulation of lipolysis and thermogenesis. {ECO:0000256|ARBA:ARBA00003285}.
